ID,shape,color,area,conv
9316,square,gray,28,0
9317,square,gray,24,1
9318,square,gray,31,0
9319,square,gray,28,1
9320,square,gray,20,1
9321,square,gray,7,0
9322,square,gray,29,1
9323,square,gray,35,1
9324,square,gray,23,1
9325,square,gray,15,1
9326,square,gray,14,1
9327,square,gray,27,0
9328,square,gray,24,1
9329,square,gray,26,1
9330,square,gray,12,0
9331,square,gray,27,1
9332,square,gray,24,1
9333,square,gray,26,1
9334,square,gray,22,1
9335,square,gray,30,0
9336,square,gray,31,0
9337,square,gray,30,0
9338,square,gray,21,1
9339,square,gray,35,0
9340,square,gray,32,0
9341,square,gray,25,1
9342,square,gray,31,0
9343,square,gray,19,1
9344,square,gray,26,0
9345,square,gray,30,0
9346,square,gray,23,0
9347,square,gray,19,0
9348,square,gray,25,1
9349,square,gray,35,0
9350,square,gray,32,1
9351,square,gray,14,1
9352,square,gray,25,1
9353,square,gray,28,0
9354,square,gray,26,1
9355,square,gray,16,0
9356,square,gray,21,0
9357,square,gray,22,0
9358,square,gray,23,0
9359,square,gray,21,0
9360,square,gray,23,0
9361,square,gray,28,0
9362,square,gray,20,0
9363,square,gray,36,0
9364,square,gray,29,0
9365,square,gray,27,1
9366,square,gray,29,1
9367,square,gray,28,1
9368,square,gray,27,1
9369,square,gray,21,0
9370,square,gray,17,1
9371,square,gray,23,1
9372,square,gray,21,1
9373,square,gray,27,1
9374,square,gray,22,1
9375,square,gray,24,0
9376,square,gray,17,0
9377,square,gray,25,1
9378,square,gray,28,1
9379,square,gray,23,1
9380,square,gray,16,0
9381,square,gray,28,1
9382,square,gray,42,1
9383,square,gray,20,1
9384,square,gray,22,1
9385,square,gray,23,1
9386,square,gray,26,0
9387,square,gray,21,1
9388,square,gray,30,1
9389,square,gray,32,0
9390,square,gray,24,1
9391,square,gray,31,0
9392,square,gray,18,0
9393,square,gray,18,0
9394,square,gray,14,1
9395,square,gray,36,1
9396,square,gray,28,0
9397,square,gray,26,0
9398,square,gray,34,1
9399,square,gray,28,0
9400,square,gray,39,1
9401,square,gray,31,0
9402,square,gray,28,0
9403,square,gray,27,1
9404,square,gray,31,1
9405,square,gray,26,1
9406,square,gray,25,1
9407,square,gray,43,1
9408,square,gray,25,0
9409,square,gray,17,1
9410,square,gray,26,0
9411,square,gray,31,1
9412,square,gray,15,0
9413,square,gray,24,1
9414,square,gray,29,0
9415,square,gray,29,0
9416,square,gray,22,1
9417,square,gray,30,1
9418,square,gray,19,1
9419,square,gray,26,0
9420,square,gray,24,1
9421,square,gray,32,0
9422,square,gray,25,1
9423,square,gray,19,1
9424,square,gray,17,0
9425,square,gray,31,1
9426,square,gray,17,1
9427,square,gray,34,0
9428,square,gray,27,1
9429,square,gray,31,0
9430,square,gray,25,1
9431,square,gray,28,1
9432,square,gray,28,1
9433,square,gray,33,1
9434,square,gray,33,1
9435,square,gray,26,1
9436,square,gray,16,1
9437,square,gray,25,1
9438,square,gray,28,1
9439,square,gray,40,1
9440,square,gray,16,0
9441,square,gray,16,0
9442,square,gray,30,1
9443,square,gray,23,1
9444,square,gray,26,0
9445,square,gray,34,1
9446,square,gray,24,1
9447,square,gray,29,0
9448,square,gray,32,0
9449,square,gray,39,0
9450,square,gray,21,1
9451,square,gray,32,0
9452,square,gray,34,1
9453,square,gray,19,1
9454,square,gray,23,0
9455,square,gray,23,0
9456,square,gray,21,0
9457,square,gray,24,1
9458,square,gray,36,1
9459,square,gray,22,1
9460,square,gray,25,1
9461,square,gray,19,0
9462,square,gray,30,0
9463,square,gray,21,0
9464,square,gray,28,0
9465,square,gray,25,0
9466,square,gray,29,1
9467,square,gray,26,1
9468,square,gray,27,1
9469,square,gray,14,1
9470,square,gray,30,1
9471,square,gray,22,1
9472,square,gray,25,0
9473,square,gray,18,0
9474,square,gray,27,1
9475,square,gray,20,1
9476,square,gray,19,0
9477,square,gray,27,1
9478,square,gray,28,1
9479,square,gray,31,1
9480,square,gray,27,1
9481,square,gray,34,1
9482,square,gray,32,0
9483,square,gray,24,0
9484,square,gray,32,1
9485,square,gray,28,0
9486,square,gray,31,1
9487,square,gray,25,1
9488,square,gray,25,1
9489,square,gray,23,1
9490,square,gray,24,0
9491,square,gray,30,1
9492,square,gray,23,0
9493,square,gray,28,1
9494,square,gray,42,1
9495,square,gray,28,1
9496,square,gray,21,1
9497,square,gray,18,1
9498,square,gray,24,1
9499,square,gray,23,0
9500,square,gray,18,1
9501,square,gray,35,0
9502,square,gray,25,1
9503,square,gray,17,1
9504,square,gray,21,1
9505,square,gray,22,0
9506,square,gray,39,0
9507,square,gray,30,1
9508,square,gray,21,0
9509,square,gray,21,1
9510,square,gray,29,1
9511,square,gray,32,0
9512,square,gray,31,0
9513,square,gray,30,1
9514,square,gray,24,0
9515,square,gray,37,1
9516,square,gray,21,0
9517,square,gray,25,0
9518,square,gray,29,0
9519,square,gray,27,1
9520,square,gray,22,1
9521,square,gray,35,1
9522,square,gray,20,1
9523,square,gray,23,0
9524,square,gray,21,1
9525,square,gray,19,0
9526,square,gray,33,1
9527,square,gray,23,0
9528,square,gray,32,1
9529,square,gray,16,0
9530,square,gray,26,0
9531,square,gray,40,1
9532,square,gray,25,0
9533,square,gray,15,0
9534,square,gray,22,1
9535,square,gray,24,1
9536,square,gray,31,0
9537,square,gray,30,1
9538,square,gray,23,0
9539,square,gray,18,1
9540,square,gray,29,1
9541,square,gray,24,1
9542,square,gray,31,0
9543,square,gray,14,0
9544,square,gray,25,1
9545,square,gray,27,0
9546,square,gray,17,1
9547,square,gray,12,0
9548,square,gray,14,0
9549,square,gray,21,1
9550,square,gray,21,1
9551,square,gray,29,0
9552,square,gray,25,1
9553,square,gray,38,1
9554,square,gray,26,1
9555,square,gray,17,0
9556,square,gray,29,1
9557,square,gray,24,1
9558,square,gray,26,0
9559,square,gray,21,1
9560,square,gray,27,0
9561,square,gray,19,1
9562,square,gray,28,1
9563,square,gray,26,1
9564,square,gray,30,1
9565,square,gray,12,1
9566,square,gray,18,1
9567,square,gray,28,1
9568,square,gray,14,1
9569,square,gray,15,1
9570,square,gray,21,0
9571,square,gray,32,1
9572,square,gray,21,0
9573,square,gray,22,1
9574,square,gray,28,0
9575,square,gray,29,1
9576,square,gray,22,1
9577,square,gray,38,1
9578,square,gray,33,0
9579,square,gray,30,1
9580,square,gray,36,1
9581,square,gray,22,1
9582,square,gray,33,0
9583,square,gray,24,0
9584,square,gray,31,1
9585,square,gray,20,1
9586,square,gray,19,0
9587,square,gray,18,0
9588,square,gray,18,0
9589,square,gray,9,0
9590,square,gray,26,1
9591,square,gray,29,0
9592,square,gray,34,1
9593,square,gray,31,1
9594,square,gray,34,1
9595,square,gray,25,1
9596,square,gray,19,1
9597,square,gray,20,0
9598,square,gray,37,0
9599,square,gray,26,1
9600,square,gray,25,0
9601,square,gray,28,1
9602,square,gray,28,0
9603,square,gray,29,0
9604,square,gray,34,0
9605,square,gray,18,0
9606,square,gray,26,1
9607,square,gray,35,1
9608,square,gray,32,1
9609,square,gray,25,1
9610,square,gray,17,0
9611,square,gray,19,0
9612,square,gray,25,1
9613,square,gray,23,0
9614,square,gray,26,0
9615,square,gray,34,1
9616,square,gray,35,0
9617,square,gray,28,0
9618,square,gray,29,1
9619,square,gray,20,1
9620,square,gray,15,0
9621,square,gray,23,0
9622,square,gray,22,0
9623,square,gray,29,0
9624,square,gray,23,1
9625,square,gray,25,1
9626,square,gray,27,1
9627,square,gray,15,0
9628,square,gray,27,1
9629,square,gray,24,1
9630,square,gray,26,1
9631,square,gray,14,0
9632,square,gray,13,0
9633,square,gray,33,1
9634,square,gray,34,0
9635,square,gray,26,1
9636,square,gray,19,0
9637,square,gray,21,0
9638,square,gray,29,0
9639,square,gray,29,1
9640,square,gray,21,1
9641,square,gray,29,1
9642,square,gray,40,0
9643,square,gray,30,0
9644,square,gray,29,1
9645,square,gray,40,0
9646,square,gray,32,0
9647,square,gray,29,0
9648,square,gray,42,0
9649,square,gray,22,1
9650,square,gray,27,1
9651,square,gray,27,1
9652,square,gray,17,0
9653,square,gray,23,1
9654,square,gray,39,1
9655,square,gray,24,1
9656,square,gray,21,0
9657,square,gray,31,1
9658,square,gray,21,0
9659,square,gray,26,0
9660,square,gray,41,0
9661,square,gray,29,0
9662,square,gray,21,1
9663,square,gray,41,1
9664,square,gray,23,1
9665,square,gray,29,1
9666,square,gray,21,1
9667,square,gray,28,1
9668,square,gray,24,1
9669,square,gray,27,0
9670,square,gray,29,0
9671,square,gray,20,1
9672,square,gray,24,0
9673,square,gray,30,0
9674,square,gray,23,1
9675,square,gray,12,0
9676,square,gray,30,0
9677,square,gray,24,1
9678,square,gray,25,1
9679,square,gray,38,1
9680,square,gray,30,0
9681,square,gray,34,0
9682,square,gray,34,1
9683,square,gray,21,1
9684,square,gray,33,0
9685,square,gray,21,0
9686,square,gray,29,0
9687,square,gray,26,0
9688,square,gray,33,0
9689,square,gray,30,0
9690,square,gray,25,1
9691,square,gray,28,1
9692,square,gray,39,1
9693,square,gray,32,1
9694,square,gray,27,1
9695,square,gray,12,0
9696,square,gray,20,0
9697,square,gray,33,1
9698,square,gray,33,0
9699,square,gray,36,1
9700,square,gray,34,1
9701,square,gray,35,1
9702,square,gray,33,1
9703,square,gray,33,1
9704,square,gray,25,1
9705,square,gray,19,0
9706,square,gray,28,0
9707,square,gray,28,1
9708,square,gray,14,0
9709,square,gray,23,0
9710,square,gray,32,1
9711,square,gray,29,0
9712,square,gray,43,0
9713,square,gray,23,1
9714,square,gray,27,1
9715,square,gray,19,0
9716,square,gray,38,1
9717,square,gray,36,1
9718,square,gray,34,1
9719,square,gray,30,0
9720,square,gray,29,0
9721,square,gray,17,1
9722,square,gray,29,1
9723,square,gray,19,0
9724,square,gray,32,1
9725,square,gray,35,0
9726,square,gray,8,0
9727,square,gray,25,0
9728,square,gray,13,0
9729,square,gray,26,1
9730,square,gray,20,0
9731,square,gray,33,0
9732,square,gray,15,0
9733,square,gray,33,1
9734,square,gray,28,1
9735,square,gray,20,1
9736,square,gray,22,0
9737,square,gray,28,1
9738,square,gray,23,1
9739,square,gray,27,1
9740,square,gray,24,0
9741,square,gray,29,1
9742,square,gray,19,1
9743,square,gray,29,1
9744,square,gray,25,0
9745,square,gray,33,0
9746,square,gray,7,1
9747,square,gray,25,0
9748,square,gray,19,0
9749,square,gray,24,0
9750,square,gray,23,0
9751,square,gray,25,0
9752,square,gray,27,0
9753,square,gray,34,0
9754,square,gray,23,0
9755,square,gray,34,1
9756,square,gray,23,0
9757,square,gray,21,1
9758,square,gray,18,1
9759,square,gray,16,0
9760,square,gray,22,0
9761,square,gray,28,0
9762,square,gray,25,1
9763,square,gray,30,1
9764,square,gray,23,1
9765,square,gray,25,1
9766,square,gray,33,1
9767,square,gray,30,0
9768,square,gray,28,0
9769,square,gray,21,1
9770,square,gray,35,1
9771,square,gray,30,0
9772,square,gray,27,0
9773,square,gray,25,1
9774,square,gray,21,0
9775,square,gray,25,0
9776,square,gray,25,1
9777,square,gray,34,0
9778,square,gray,23,1
9779,square,gray,27,0
9780,square,gray,31,1
9781,square,gray,21,1
9782,square,gray,19,0
9783,square,gray,30,1
9784,square,gray,32,0
9785,square,gray,22,0
9786,square,gray,24,1
9787,square,gray,25,0
9788,square,gray,23,1
9789,square,gray,29,1
9790,square,gray,25,1
9791,square,gray,33,1
9792,square,gray,42,0
9793,square,gray,18,0
9794,square,gray,28,1
9795,square,gray,25,1
9796,square,gray,35,0
9797,square,gray,21,0
9798,square,gray,10,0
9799,square,gray,32,1
9800,square,gray,17,1
9801,square,gray,32,1
9802,square,gray,39,1
9803,square,gray,43,1
9804,square,gray,25,1
9805,square,gray,32,1
9806,square,gray,27,1
9807,square,gray,18,1
9808,square,gray,30,1
9809,square,gray,21,1
9810,square,gray,32,0
9811,square,gray,26,1
9812,square,gray,14,1
9813,square,gray,29,1
9814,square,gray,23,0
9815,square,gray,25,0
9816,square,gray,20,1
9817,square,gray,27,1
9818,square,gray,23,1
9819,square,gray,16,0
9820,square,gray,36,1
9821,square,gray,16,1
9822,square,gray,27,0
9823,square,gray,19,1
9824,square,gray,34,0
9825,square,gray,31,0
9826,square,gray,30,1
9827,square,gray,40,1
9828,square,gray,24,1
9829,square,gray,33,1
9830,square,gray,24,1
9831,square,gray,24,0
9832,square,gray,25,0
9833,square,gray,22,0
9834,square,gray,21,0
9835,square,gray,29,1
9836,square,gray,21,0
9837,square,gray,21,1
9838,square,gray,32,0
9839,square,gray,30,0
9840,square,gray,29,0
9841,square,gray,36,1
9842,square,gray,24,1
9843,square,gray,32,1
9844,square,gray,28,1
9845,square,gray,17,0
9846,square,gray,26,1
9847,square,gray,22,1
9848,square,gray,31,1
9849,square,gray,21,1
9850,square,gray,27,0
9851,square,gray,36,0
9852,square,gray,30,1
9853,square,gray,14,1
9854,square,gray,23,0
9855,square,gray,27,0
9856,square,gray,28,0
9857,square,gray,36,0
9858,square,gray,20,1
9859,square,gray,23,1
9860,square,gray,19,1
9861,square,gray,19,1
9862,square,gray,8,0
9863,square,gray,23,0
9864,square,gray,26,1
9865,square,gray,35,0
9866,square,gray,26,1
9867,square,gray,20,1
9868,square,gray,23,0
9869,square,gray,28,1
9870,square,gray,30,1
9871,square,gray,32,1
9872,square,gray,18,1
9873,square,gray,24,0
9874,square,gray,18,0
9875,square,gray,19,0
9876,square,gray,16,0
9877,square,gray,30,1
9878,square,gray,34,1
9879,square,gray,29,1
9880,square,gray,28,0
9881,square,gray,19,0
9882,square,gray,44,1
9883,square,gray,22,1
9884,square,gray,34,0
9885,square,gray,25,0
9886,square,gray,27,1
9887,square,gray,20,1
9888,square,gray,29,0
9889,square,gray,41,1
9890,square,gray,15,1
9891,square,gray,29,1
9892,square,gray,24,1
9893,square,gray,26,1
9894,square,gray,20,1
9895,square,gray,39,0
9896,square,gray,20,1
9897,square,gray,22,1
9898,square,gray,24,1
9899,square,gray,24,0
9900,square,gray,21,1
9901,square,gray,22,0
9902,square,gray,25,1
9903,square,gray,28,0
9904,square,gray,19,0
9905,square,gray,25,0
9906,square,gray,33,0
9907,square,gray,29,0
9908,square,gray,25,0
9909,square,gray,26,1
9910,square,gray,29,1
9911,square,gray,37,1
9912,square,gray,20,1
9913,square,gray,23,0
9914,square,gray,23,1
9915,square,gray,32,0
9916,square,gray,31,1
9917,square,gray,33,0
9918,square,gray,26,0
9919,square,gray,26,0
9920,square,gray,35,1
9921,square,gray,33,1
9922,square,gray,27,1
9923,square,gray,32,0
9924,square,gray,36,0
9925,square,gray,30,1
9926,square,gray,27,1
9927,square,gray,31,1
9928,square,gray,25,1
9929,square,gray,28,0
9930,square,gray,39,1
9931,square,gray,29,0
9932,square,gray,24,0
9933,square,gray,25,1
9934,square,gray,20,1
9935,square,gray,25,1
9936,square,gray,26,0
9937,square,gray,21,1
9938,square,gray,24,0
9939,square,gray,29,1
9940,square,gray,25,0
9941,square,gray,19,1
9942,square,gray,29,1
9943,square,gray,21,0
9944,square,gray,27,0
9945,square,gray,24,1
9946,square,gray,7,0
9947,square,gray,24,1
9948,square,gray,27,1
9949,square,gray,26,0
9950,square,gray,32,1
9951,square,gray,32,1
9952,square,gray,24,0
9953,square,gray,37,1
9954,square,gray,25,0
9955,square,gray,38,0
9956,square,gray,29,1
9957,square,gray,28,0
9958,square,gray,17,0
9959,square,gray,39,1
9960,square,gray,12,1
9961,square,gray,25,1
9962,square,gray,22,1
9963,square,gray,28,0
9964,square,gray,20,0
9965,square,gray,31,1
9966,square,gray,40,1
9967,square,gray,20,0
9968,square,gray,33,1
9969,square,gray,28,1
9970,square,gray,10,0
9971,square,gray,29,1
9972,square,gray,29,1
9973,square,gray,19,0
9974,square,gray,31,1
9975,square,gray,19,0
9976,square,gray,28,0
9977,square,gray,26,1
9978,square,gray,16,1
9979,square,gray,18,1
9980,square,gray,14,1
9981,square,gray,34,1
9982,square,gray,30,0
9983,square,gray,37,1
9984,square,gray,30,1
9985,square,gray,32,1
9986,square,gray,38,1
9987,square,gray,20,0
9988,square,gray,29,1
9989,square,gray,34,0
9990,square,gray,21,0
9991,square,gray,29,1
9992,square,gray,10,1
9993,square,gray,25,0
9994,square,gray,27,1
9995,square,gray,18,1
