都市,年,月,日,季節,天気,気温,風速,降水量
名古屋,2014,5,15,春,曇,18.4,3.3,0.5
名古屋,2014,5,16,春,晴,18.9,5,0
名古屋,2014,5,17,春,快晴,18.7,5.5,0
名古屋,2014,5,18,春,晴,20.5,3,0
名古屋,2014,5,19,春,薄曇,20.4,2.6,0
名古屋,2014,5,20,春,曇,19.2,3.2,13.5
名古屋,2014,5,21,春,雨,17.5,5,27
名古屋,2014,5,22,春,晴,18.9,5.5,0
名古屋,2014,5,23,春,晴,19.2,3.1,0
名古屋,2014,5,24,春,晴,20.6,2.2,0
名古屋,2014,5,25,春,薄曇,22.9,2.4,0
名古屋,2014,5,26,春,雨,19.2,5.5,59
名古屋,2014,5,27,春,薄曇,21,2.7,1
名古屋,2014,5,28,春,晴,22.6,2.6,0
名古屋,2014,5,29,春,晴,23,2.5,0
名古屋,2014,5,30,春,晴,23.7,2.3,0
名古屋,2014,5,31,春,快晴,25.7,2.7,0
名古屋,2014,6,1,夏,晴,26.6,2.6,0
名古屋,2014,6,2,夏,薄曇,25.2,2.7,0
名古屋,2014,6,3,夏,薄曇,24.3,2.8,0
名古屋,2014,6,4,夏,曇,22.8,3.5,0
名古屋,2014,6,5,夏,曇,20,2.7,18
名古屋,2014,6,6,夏,雨,21.7,2.1,26
名古屋,2014,6,7,夏,曇,22.9,2.3,0.5
名古屋,2014,6,8,夏,晴,23.9,2.8,0
名古屋,2014,6,9,夏,曇,24.3,2.5,0
名古屋,2014,6,10,夏,曇,24,2.8,1
名古屋,2014,6,11,夏,曇,22.1,1.7,1.5
名古屋,2014,6,12,夏,曇,24.7,3.4,0
名古屋,2014,6,13,夏,晴,22.8,5.5,0
名古屋,2014,6,14,夏,晴,23.5,3.4,0
名古屋,2014,6,15,夏,晴,24.8,2.7,0
名古屋,2014,6,16,夏,薄曇,25.7,2.6,0
名古屋,2014,6,17,夏,薄曇,24.3,2.1,0
名古屋,2014,6,18,夏,雨,20.9,2.7,4.5
名古屋,2014,6,19,夏,晴,23.3,2.8,0
名古屋,2014,6,20,夏,晴,24.5,2.2,0
名古屋,2014,6,21,夏,曇,24.2,3.1,0
名古屋,2014,6,22,夏,曇,22.3,2.1,4
名古屋,2014,6,23,夏,薄曇,24.7,2.9,0
名古屋,2014,6,24,夏,晴,25.5,2.4,0
名古屋,2014,6,25,夏,晴,25.2,3.1,0
名古屋,2014,6,26,夏,曇,24.8,2.8,0
名古屋,2014,6,27,夏,曇,24.8,2.9,0
名古屋,2014,6,28,夏,曇,24.2,2.4,7.5
名古屋,2014,6,29,夏,晴,25.5,3.8,9
名古屋,2014,6,30,夏,晴,25.8,2.6,0
名古屋,2014,7,1,夏,晴,26.5,2.9,0
名古屋,2014,7,2,夏,晴,25.9,3,0
名古屋,2014,7,3,夏,雨,22.1,2.9,27
名古屋,2014,7,4,夏,曇,23.7,2.4,1
名古屋,2014,7,5,夏,曇,23.7,2.7,30.5
名古屋,2014,7,6,夏,曇,23.6,2.5,11
名古屋,2014,7,7,夏,曇,23.6,2,12.5
名古屋,2014,7,8,夏,曇,27.8,2,0
名古屋,2014,7,9,夏,雨,27.2,2.1,5.5
名古屋,2014,7,10,夏,雨,25.2,5.9,6.5
名古屋,2014,7,11,夏,晴,28.1,4.6,0.5
名古屋,2014,7,12,夏,晴,28.2,3.1,0
名古屋,2014,7,13,夏,曇,25,1.9,4.5
名古屋,2014,7,14,夏,曇,26.6,1.7,1.5
名古屋,2014,7,15,夏,晴,28.6,2.7,0
名古屋,2014,7,16,夏,晴,30.1,2.4,0
名古屋,2014,7,17,夏,曇,29.6,2.6,3.5
名古屋,2014,7,18,夏,曇,28.8,2.4,0
名古屋,2014,7,19,夏,曇,25.8,2.3,2
名古屋,2014,7,20,夏,薄曇,26.2,2.6,0
名古屋,2014,7,21,夏,晴,27,2.5,0
名古屋,2014,7,22,夏,晴,28.8,2.4,0
名古屋,2014,7,23,夏,曇,30.1,2.6,0
名古屋,2014,7,24,夏,曇,30.5,3.4,0
名古屋,2014,7,25,夏,快晴,31.8,3.1,0
名古屋,2014,7,26,夏,晴,31,2.9,0
名古屋,2014,7,27,夏,雨,28.9,3.7,0
名古屋,2014,7,28,夏,快晴,27.5,3.5,0
名古屋,2014,7,29,夏,晴,28,3.3,0
名古屋,2014,7,30,夏,晴,28.4,2.6,0
名古屋,2014,7,31,夏,晴,29.7,2.9,0
名古屋,2014,8,1,夏,晴,29.3,2.4,0
名古屋,2014,8,2,夏,曇,28.1,2.5,0
名古屋,2014,8,3,夏,曇,26.8,3,0.5
名古屋,2014,8,4,夏,雨,27.4,3.4,0
名古屋,2014,8,5,夏,晴,29.3,4,0
名古屋,2014,8,6,夏,曇,28.9,3.5,1
名古屋,2014,8,7,夏,晴,28.5,3.1,2.5
名古屋,2014,8,8,夏,曇,27.1,2.5,7
名古屋,2014,8,9,夏,雨,23.5,3,39
名古屋,2014,8,10,夏,雨,25.9,8.2,28
名古屋,2014,8,11,夏,曇,27.9,2.7,1
名古屋,2014,8,12,夏,曇,25.4,1.8,23.5
名古屋,2014,8,13,夏,雨,27,2.1,0
名古屋,2014,8,14,夏,曇,26.5,2.2,7.5
名古屋,2014,8,15,夏,晴,28,4.7,5
名古屋,2014,8,16,夏,曇,28.3,3.8,0.5
名古屋,2014,8,17,夏,曇,28,4.6,0
名古屋,2014,8,18,夏,晴,29,3,0
名古屋,2014,8,19,夏,曇,28.7,2.3,0
名古屋,2014,8,20,夏,晴,30.2,1.8,0
名古屋,2014,8,21,夏,曇,29.9,2,0
名古屋,2014,8,22,夏,曇,28.5,2.1,0
名古屋,2014,8,23,夏,晴,25.4,2.5,42
名古屋,2014,8,24,夏,曇,25.2,1.2,10
名古屋,2014,8,25,夏,曇,27.1,1.7,3
名古屋,2014,8,26,夏,曇,26.4,1.8,3.5
名古屋,2014,8,27,夏,曇,25.4,2.9,1
名古屋,2014,8,28,夏,曇,24.3,2.1,2.5
名古屋,2014,8,29,夏,曇,23.5,2,1.5
名古屋,2014,8,30,夏,曇,24.5,2.7,0
名古屋,2014,8,31,夏,曇,25.1,2.2,0
名古屋,2014,9,1,秋,雨,22.3,1.7,25
名古屋,2014,9,2,秋,晴,25,2.4,0
名古屋,2014,9,3,秋,曇,25.4,3.2,0
名古屋,2014,9,4,秋,雨,23.4,1.6,13.5
名古屋,2014,9,5,秋,曇,25.4,1.8,10
名古屋,2014,9,6,秋,薄曇,26.2,2.3,27.5
名古屋,2014,9,7,秋,晴,25.2,2,2
名古屋,2014,9,8,秋,曇,24.3,2.5,0
名古屋,2014,9,9,秋,快晴,25.1,2.9,0
名古屋,2014,9,10,秋,薄曇,25.4,1.9,0
名古屋,2014,9,11,秋,晴,23,2.3,4
名古屋,2014,9,12,秋,快晴,22.6,3.7,0
名古屋,2014,9,13,秋,快晴,23.2,3.9,0
名古屋,2014,9,14,秋,快晴,23.6,2.4,0
名古屋,2014,9,15,秋,曇,24,1.9,0
名古屋,2014,9,16,秋,晴,24.9,3.2,0
名古屋,2014,9,17,秋,曇,22.8,2.8,0
名古屋,2014,9,18,秋,薄曇,22.4,4.9,0
名古屋,2014,9,19,秋,曇,20.2,2,0
名古屋,2014,9,20,秋,曇,20.1,1.8,0
名古屋,2014,9,21,秋,晴,21.3,2.2,0
名古屋,2014,9,22,秋,晴,22.7,2.8,0
名古屋,2014,9,23,秋,晴,22.2,2.5,0
名古屋,2014,9,24,秋,雨,21.7,3,26.5
名古屋,2014,9,25,秋,雨,24.3,4.9,86.5
名古屋,2014,9,26,秋,曇,23,3.2,0
名古屋,2014,9,27,秋,晴,22.9,2.7,0
名古屋,2014,9,28,秋,快晴,23.4,3.6,0
名古屋,2014,9,29,秋,快晴,23.1,3.3,0
名古屋,2014,9,30,秋,快晴,23.7,3.4,0
名古屋,2014,10,1,秋,快晴,24.3,2.9,0
名古屋,2014,10,2,秋,曇,22.9,3.1,0
名古屋,2014,10,3,秋,曇,24.3,3,0
名古屋,2014,10,4,秋,薄曇,22.6,4,0
名古屋,2014,10,5,秋,雨,19.1,2.1,46.5
名古屋,2014,10,6,秋,晴,22.3,6.7,13.5
名古屋,2014,10,7,秋,快晴,19.9,3.4,0
名古屋,2014,10,8,秋,快晴,20.2,2.1,0
名古屋,2014,10,9,秋,雨,19.8,1.9,0.5
名古屋,2014,10,10,秋,薄曇,21.7,1.7,0
名古屋,2014,10,11,秋,薄曇,21.6,2.5,0
名古屋,2014,10,12,秋,曇,20.6,2.7,0
名古屋,2014,10,13,秋,雨,19.5,4.5,60
名古屋,2014,10,14,秋,晴,19.2,7.8,0
名古屋,2014,10,15,秋,曇,16.1,2.6,0
名古屋,2014,10,16,秋,晴,17.3,2.2,0
名古屋,2014,10,17,秋,晴,16.6,4.4,0
名古屋,2014,10,18,秋,晴,16.1,2.3,0
名古屋,2014,10,19,秋,快晴,17.3,2.1,0
名古屋,2014,10,20,秋,曇,17.5,1.8,33.5
名古屋,2014,10,21,秋,曇,19,1.2,1.5
名古屋,2014,10,22,秋,曇,18,2.5,4
名古屋,2014,10,23,秋,曇,16.1,2.2,0
名古屋,2014,10,24,秋,晴,17.2,1.6,0
名古屋,2014,10,25,秋,晴,17.5,1.4,0
名古屋,2014,10,26,秋,曇,18.9,1.6,0
名古屋,2014,10,27,秋,晴,17.6,3.9,1.5
名古屋,2014,10,28,秋,快晴,13.9,5.4,0
名古屋,2014,10,29,秋,快晴,14,2.7,0
名古屋,2014,10,30,秋,晴,15.8,1.3,0
名古屋,2014,10,31,秋,曇,17.8,1.2,6.5
名古屋,2014,11,1,秋,雨,15.7,2.1,28
名古屋,2014,11,2,秋,曇,17.6,1.9,3
名古屋,2014,11,3,秋,晴,14.3,4.7,0
名古屋,2014,11,4,秋,快晴,13.5,2.6,0
名古屋,2014,11,5,秋,曇,14.8,1.6,0
名古屋,2014,11,6,秋,晴,18.2,2.9,0
名古屋,2014,11,7,秋,快晴,16,4,0
名古屋,2014,11,8,秋,曇,15.3,2.2,0
名古屋,2014,11,9,秋,雨,15.8,1.5,4.5
名古屋,2014,11,10,秋,快晴,16.4,3.6,0
名古屋,2014,11,11,秋,晴,15,2,0
名古屋,2014,11,12,秋,曇,16,2,1
名古屋,2014,11,13,秋,晴,11.2,4.7,0
名古屋,2014,11,14,秋,晴,9.1,2.6,0
名古屋,2014,11,15,秋,晴,9.4,2.9,0
名古屋,2014,11,16,秋,晴,9.6,1.7,0
名古屋,2014,11,17,秋,薄曇,10.4,1.6,1
名古屋,2014,11,18,秋,快晴,10.7,4.3,0
名古屋,2014,11,19,秋,快晴,10.2,3.5,0
名古屋,2014,11,20,秋,薄曇,9.1,1.5,0
名古屋,2014,11,21,秋,快晴,10.1,1.3,0
名古屋,2014,11,22,秋,快晴,13,2.2,0
名古屋,2014,11,23,秋,快晴,13.2,2.6,0
名古屋,2014,11,24,秋,晴,12.6,1.5,0
名古屋,2014,11,25,秋,雨,11.5,1.9,26
名古屋,2014,11,26,秋,雨,12.5,2.5,10
名古屋,2014,11,27,秋,快晴,13.3,3.5,0
名古屋,2014,11,28,秋,曇,13.1,1.6,0
名古屋,2014,11,29,秋,曇,15.3,2.9,17
名古屋,2014,11,30,秋,晴,13.8,1.7,6
名古屋,2014,12,1,冬,雨,13.1,2.5,14
名古屋,2014,12,2,冬,晴,6.7,5.4,0
名古屋,2014,12,3,冬,快晴,6.5,2.5,0
名古屋,2014,12,4,冬,雨,6.9,2,5
名古屋,2014,12,5,冬,晴,6,3.8,0
名古屋,2014,12,6,冬,曇,3,3,1
名古屋,2014,12,7,冬,曇,5.2,3.1,0
名古屋,2014,12,8,冬,快晴,6.2,1.8,0
名古屋,2014,12,9,冬,晴,6.5,4.2,0
名古屋,2014,12,10,冬,曇,5.9,2.4,0
名古屋,2014,12,11,冬,雨,8.1,2.2,5
名古屋,2014,12,12,冬,曇,7.3,3.5,0
名古屋,2014,12,13,冬,曇,4.9,4.6,0
名古屋,2014,12,14,冬,曇,3.3,2.7,0
名古屋,2014,12,15,冬,晴,4.6,2.4,0
名古屋,2014,12,16,冬,雨,4.2,3.3,22
名古屋,2014,12,17,冬,晴,2.1,5.9,2.5
名古屋,2014,12,18,冬,晴,0.1,3.4,7
名古屋,2014,12,19,冬,晴,2.3,2.1,0
名古屋,2014,12,20,冬,曇,4.4,2.5,11
名古屋,2014,12,21,冬,晴,7.1,4,0
名古屋,2014,12,22,冬,晴,4.2,4,0
名古屋,2014,12,23,冬,曇,4.9,2.6,0
名古屋,2014,12,24,冬,晴,4.4,1.5,0
名古屋,2014,12,25,冬,晴,5.9,3.7,0
名古屋,2014,12,26,冬,晴,3.8,3.8,0
名古屋,2014,12,27,冬,快晴,3.9,3.4,0
名古屋,2014,12,28,冬,曇,3.6,1.7,0.5
名古屋,2014,12,29,冬,快晴,6.9,3.9,12.5
名古屋,2014,12,30,冬,晴,7.2,2.6,0
名古屋,2014,12,31,冬,快晴,7.2,2.2,2.5
名古屋,2015,1,1,冬,雪,1.6,4.7,1
名古屋,2015,1,2,冬,曇,1.6,2.3,1
名古屋,2015,1,3,冬,晴,2.7,2.8,0
名古屋,2015,1,4,冬,晴,3.8,2,0
名古屋,2015,1,5,冬,快晴,6.8,2.3,0
名古屋,2015,1,6,冬,雨,6.2,2.7,9.5
名古屋,2015,1,7,冬,晴,4.7,5.6,0
名古屋,2015,1,8,冬,晴,4.4,4.6,0
名古屋,2015,1,9,冬,晴,4.3,3.4,0
名古屋,2015,1,10,冬,曇,4.2,3.8,0
名古屋,2015,1,11,冬,曇,5.6,3.2,0
名古屋,2015,1,12,冬,晴,4.1,5.4,0
名古屋,2015,1,13,冬,快晴,5.4,4,0
名古屋,2015,1,14,冬,曇,5.1,1.8,0
名古屋,2015,1,15,冬,雨,6.4,4.1,29.5
名古屋,2015,1,16,冬,晴,6.6,3.7,0
名古屋,2015,1,17,冬,曇,4.2,4.9,0
名古屋,2015,1,18,冬,快晴,3.7,3.1,0
名古屋,2015,1,19,冬,曇,4.3,3.2,0
名古屋,2015,1,20,冬,晴,4.8,4,0
名古屋,2015,1,21,冬,曇,5.7,1.8,0
名古屋,2015,1,22,冬,雨,6.5,2.2,30.5
名古屋,2015,1,23,冬,晴,6.7,6.1,0
名古屋,2015,1,24,冬,快晴,5.7,2.5,0
名古屋,2015,1,25,冬,薄曇,7.3,1.5,0
名古屋,2015,1,26,冬,曇,7.1,1.9,29.5
名古屋,2015,1,27,冬,曇,8.9,3.7,4
名古屋,2015,1,28,冬,薄曇,3.5,5.9,0
名古屋,2015,1,29,冬,薄曇,3,2.3,0
名古屋,2015,1,30,冬,雨,4.8,3.1,11
名古屋,2015,1,31,冬,晴,3.7,6,0
名古屋,2015,2,1,冬,晴,2.9,5.3,0
名古屋,2015,2,2,冬,快晴,3.8,5.4,0
名古屋,2015,2,3,冬,快晴,4.6,4.1,0
名古屋,2015,2,4,冬,晴,4.7,2.5,0
名古屋,2015,2,5,冬,快晴,5.6,2.5,0
名古屋,2015,2,6,冬,晴,5.5,5,0
名古屋,2015,2,7,冬,薄曇,5.3,1.6,0
名古屋,2015,2,8,冬,曇,4.5,2.8,9
名古屋,2015,2,9,冬,雪,0.7,4.4,0
名古屋,2015,2,10,冬,雪,1.6,2.3,0
名古屋,2015,2,11,冬,快晴,5.2,1.4,0
名古屋,2015,2,12,冬,晴,6.3,2.3,0.5
名古屋,2015,2,13,冬,晴,2.2,4.9,0.5
名古屋,2015,2,14,冬,雪,3.1,3.7,0
名古屋,2015,2,15,冬,晴,5.9,4.7,0
名古屋,2015,2,16,冬,晴,5.8,2.7,0
名古屋,2015,2,17,冬,曇,5.1,2.2,2
名古屋,2015,2,18,冬,晴,6.2,4.2,1
名古屋,2015,2,19,冬,晴,6.5,5.4,0
名古屋,2015,2,20,冬,快晴,6.3,5.2,0
名古屋,2015,2,21,冬,晴,6.9,1.7,0
名古屋,2015,2,22,冬,曇,10.7,2.3,6
名古屋,2015,2,23,冬,曇,11.3,3.1,3
名古屋,2015,2,24,冬,薄曇,8.4,2.8,0
名古屋,2015,2,25,冬,薄曇,8.6,2.3,0
名古屋,2015,2,26,冬,雨,8.2,1.8,13
名古屋,2015,2,27,冬,雨,5.9,5.1,0
名古屋,2015,2,28,冬,晴,6.9,2.8,0
名古屋,2015,3,1,春,雨,7.5,3,35
名古屋,2015,3,2,春,晴,7.5,5.2,0
名古屋,2015,3,3,春,曇,6,1.9,10
名古屋,2015,3,4,春,薄曇,9.3,5.1,11
名古屋,2015,3,5,春,晴,6.3,6.5,0
名古屋,2015,3,6,春,曇,7.2,2.4,0
名古屋,2015,3,7,春,曇,8.8,1.8,12
名古屋,2015,3,8,春,晴,11.6,3,4
名古屋,2015,3,9,春,曇,10.2,2.4,15
名古屋,2015,3,10,春,晴,4,6.9,1.5
名古屋,2015,3,11,春,曇,2.5,3.9,0.5
名古屋,2015,3,12,春,晴,5.4,3.7,0
名古屋,2015,3,13,春,快晴,6.7,2,0
名古屋,2015,3,14,春,曇,7.2,3.8,0
名古屋,2015,3,15,春,晴,8.1,1.7,0
名古屋,2015,3,16,春,曇,12.2,1.5,2
名古屋,2015,3,17,春,晴,14.9,1.9,0
名古屋,2015,3,18,春,薄曇,15.2,2.4,31.5
名古屋,2015,3,19,春,雨,15,2.9,11.5
名古屋,2015,3,20,春,薄曇,13.9,3.2,0
名古屋,2015,3,21,春,晴,12.6,2.6,0
名古屋,2015,3,22,春,晴,14.2,2.7,0
名古屋,2015,3,23,春,晴,7.9,4.8,0
名古屋,2015,3,24,春,晴,5.8,4.9,0
名古屋,2015,3,25,春,晴,6.5,5.6,0
名古屋,2015,3,26,春,快晴,8.7,3.9,0
名古屋,2015,3,27,春,快晴,11.3,2.2,0
名古屋,2015,3,28,春,晴,13.7,2,0
名古屋,2015,3,29,春,雨,11.6,1.7,5
名古屋,2015,3,30,春,快晴,13.9,2.4,0
名古屋,2015,3,31,春,快晴,15.6,2.2,0
名古屋,2015,4,1,春,雨,13.8,2.3,7
名古屋,2015,4,2,春,曇,12.5,3.2,0
名古屋,2015,4,3,春,曇,13.4,1.8,6.5
名古屋,2015,4,4,春,晴,16.9,2.9,0.5
名古屋,2015,4,5,春,雨,13.5,1.8,23.5
名古屋,2015,4,6,春,雨,15.7,2.6,9
名古屋,2015,4,7,春,曇,10.7,4.4,0.5
名古屋,2015,4,8,春,雨,8.8,3.4,4
名古屋,2015,4,9,春,曇,11.2,2.5,0
名古屋,2015,4,10,春,雨,10.7,1.9,8.5
名古屋,2015,4,11,春,晴,13.8,3.9,5
名古屋,2015,4,12,春,薄曇,14.1,2.6,0
名古屋,2015,4,13,春,雨,12.6,2.1,19.5
名古屋,2015,4,14,春,雨,13.9,1.7,29.5
名古屋,2015,4,15,春,晴,13.4,3.5,7.5
名古屋,2015,4,16,春,薄曇,14.8,1.9,0
名古屋,2015,4,17,春,晴,13.7,4.2,1.5
名古屋,2015,4,18,春,薄曇,14.1,2.3,0
名古屋,2015,4,19,春,雨,13.8,1.8,0.5
名古屋,2015,4,20,春,雨,17.6,5.2,25.5
名古屋,2015,4,21,春,晴,15.4,5.5,0
名古屋,2015,4,22,春,晴,17,2.8,0
名古屋,2015,4,23,春,快晴,19.2,2.7,0
名古屋,2015,4,24,春,晴,18.9,2.5,0
名古屋,2015,4,25,春,晴,18.8,3.8,0
名古屋,2015,4,26,春,快晴,18.1,2.3,0
名古屋,2015,4,27,春,快晴,20.4,2.5,0
名古屋,2015,4,28,春,薄曇,20.3,2.5,0
名古屋,2015,4,29,春,晴,19.8,3.2,0
名古屋,2015,4,30,春,晴,19.9,2.6,0
名古屋,2015,5,1,春,快晴,20.8,2.5,0
名古屋,2015,5,2,春,快晴,21.6,3,0
名古屋,2015,5,3,春,曇,20.6,2.9,0.5
名古屋,2015,5,4,春,雨,18.2,3,8.5
名古屋,2015,5,5,春,快晴,19.1,4.1,0
名古屋,2015,5,6,春,薄曇,18.9,2.5,0
名古屋,2015,5,7,春,曇,20.8,2.7,0
名古屋,2015,5,8,春,快晴,22,3,0
名古屋,2015,5,9,春,雨,19.4,1.9,0
名古屋,2015,5,10,春,快晴,19.3,5.9,0
名古屋,2015,5,11,春,薄曇,17.5,4.2,0
名古屋,2015,5,12,春,雨,18.5,4.4,43.5
名古屋,2015,5,13,春,快晴,20.4,2.5,0
名古屋,2015,5,14,春,晴,21.9,2.2,0
名古屋,2015,5,15,春,薄曇,23.4,2.5,0.5
名古屋,2015,5,16,春,薄曇,21,3.7,16
名古屋,2015,5,17,春,晴,21.2,3.6,0
名古屋,2015,5,18,春,曇,20.4,3.5,9
名古屋,2015,5,19,春,曇,20.3,2.6,16
名古屋,2015,5,20,春,晴,21.8,3.9,2
名古屋,2015,5,21,春,晴,18.9,5.5,2
名古屋,2015,5,22,春,晴,19.8,2.1,0
名古屋,2015,5,23,春,薄曇,21.1,2.2,0
名古屋,2015,5,24,春,薄曇,21.8,2.7,0
名古屋,2015,5,25,春,薄曇,21.7,2.3,0
名古屋,2015,5,26,春,快晴,24.6,3.3,0
名古屋,2015,5,27,春,晴,25.7,2.8,0
名古屋,2015,5,28,春,薄曇,23.3,3,0
名古屋,2015,5,29,春,雨,23.9,2.2,0
名古屋,2015,5,30,春,晴,26.2,3.1,0
名古屋,2015,5,31,春,晴,25.6,4.6,0
名古屋,2015,6,1,夏,曇,23.7,3,0
名古屋,2015,6,2,夏,曇,23.5,2.7,0
名古屋,2015,6,3,夏,曇,21.6,3,32.5
名古屋,2015,6,4,夏,快晴,21.4,6.2,0
名古屋,2015,6,5,夏,曇,16.7,2.4,27.5
名古屋,2015,6,6,夏,晴,19.8,4.6,2.5
名古屋,2015,6,7,夏,曇,21.1,2.9,0
名古屋,2015,6,8,夏,曇,19.6,2.4,7
名古屋,2015,6,9,夏,曇,19.9,3,15.5
名古屋,2015,6,10,夏,薄曇,23.4,2.7,0
名古屋,2015,6,11,夏,曇,21.1,1.7,7.5
名古屋,2015,6,12,夏,曇,22.5,1.7,18.5
名古屋,2015,6,13,夏,薄曇,25.6,2.4,0
名古屋,2015,6,14,夏,曇,23.3,2.5,0
名古屋,2015,6,15,夏,薄曇,25.1,2.3,0
名古屋,2015,6,16,夏,曇,23.3,2,0
名古屋,2015,6,17,夏,曇,23.4,2.9,6
名古屋,2015,6,18,夏,雨,21.9,3.7,0.5
名古屋,2015,6,19,夏,雨,21.4,2.3,1
名古屋,2015,6,20,夏,曇,22.8,2.8,0
名古屋,2015,6,21,夏,曇,21,2.4,31
名古屋,2015,6,22,夏,薄曇,22.9,2.3,0
名古屋,2015,6,23,夏,晴,24.4,2.3,1
名古屋,2015,6,24,夏,晴,24.8,2.6,0
名古屋,2015,6,25,夏,曇,24.6,2.9,0
名古屋,2015,6,26,夏,雨,21.2,2.5,38.5
名古屋,2015,6,27,夏,曇,22.4,3.7,1.5
名古屋,2015,6,28,夏,晴,22.5,6.4,0
名古屋,2015,6,29,夏,曇,22.3,3,0
名古屋,2015,6,30,夏,曇,22.2,2.4,5.5
名古屋,2015,7,1,夏,雨,20.7,2.2,47
名古屋,2015,7,2,夏,薄曇,24.3,2.4,0
名古屋,2015,7,3,夏,曇,23.2,2.1,20
名古屋,2015,7,4,夏,雨,22.4,1.8,7.5
名古屋,2015,7,5,夏,曇,21.2,1.9,3
名古屋,2015,7,6,夏,雨,21,1.3,5.5
名古屋,2015,7,7,夏,雨,22,1.5,8.5
名古屋,2015,7,8,夏,雨,23.4,1.4,1.5
名古屋,2015,7,9,夏,曇,24.1,1.9,26.5
名古屋,2015,7,10,夏,曇,24.3,2,0
名古屋,2015,7,11,夏,薄曇,26.6,2.6,0
名古屋,2015,7,12,夏,薄曇,27.7,2.6,0
名古屋,2015,7,13,夏,曇,28.5,5.2,0
名古屋,2015,7,14,夏,晴,28.6,4.2,0
名古屋,2015,7,15,夏,晴,28.5,2.7,0.5
名古屋,2015,7,16,夏,雨,26.4,5,53
名古屋,2015,7,17,夏,雨,26.3,7.5,4
名古屋,2015,7,18,夏,曇,26,4.1,10
名古屋,2015,7,19,夏,曇,27.5,2.2,0
名古屋,2015,7,20,夏,晴,28.6,2.6,0
名古屋,2015,7,21,夏,曇,27.4,4.1,0
名古屋,2015,7,22,夏,曇,25.7,4.9,17
名古屋,2015,7,23,夏,曇,25,2.4,23.5
名古屋,2015,7,24,夏,晴,28.9,1.7,0
名古屋,2015,7,25,夏,薄曇,30.4,2.3,0
名古屋,2015,7,26,夏,薄曇,30.8,2.5,0
名古屋,2015,7,27,夏,晴,29.6,2.2,0
名古屋,2015,7,28,夏,晴,29.7,4.4,0
名古屋,2015,7,29,夏,晴,30.8,2.9,0
名古屋,2015,7,30,夏,晴,30.3,3.1,0
名古屋,2015,7,31,夏,晴,31.3,2.6,0
名古屋,2015,8,1,夏,晴,31.9,2.2,0
名古屋,2015,8,2,夏,晴,31.1,2.6,0
名古屋,2015,8,3,夏,晴,30.4,2.8,0
名古屋,2015,8,4,夏,晴,30.7,2.8,0
名古屋,2015,8,5,夏,晴,30.4,2.8,0
名古屋,2015,8,6,夏,曇,29.7,2.2,0
名古屋,2015,8,7,夏,薄曇,30.5,1.9,2
名古屋,2015,8,8,夏,晴,30.1,3,0
名古屋,2015,8,9,夏,晴,29.8,2.7,0
名古屋,2015,8,10,夏,薄曇,30.8,2.7,0
名古屋,2015,8,11,夏,薄曇,30.4,3.4,0
名古屋,2015,8,12,夏,曇,30.2,2.4,0
名古屋,2015,8,13,夏,曇,26.4,2.1,20.5
名古屋,2015,8,14,夏,晴,29.2,3.2,0
名古屋,2015,8,15,夏,晴,29.1,2.7,0
名古屋,2015,8,16,夏,晴,28.4,2.6,1
名古屋,2015,8,17,夏,曇,25.9,4.5,36
名古屋,2015,8,18,夏,晴,28.3,2.5,0
名古屋,2015,8,19,夏,曇,27.9,2.5,0
名古屋,2015,8,20,夏,雨,25.6,1.5,49
名古屋,2015,8,21,夏,曇,26.5,1.8,5.5
名古屋,2015,8,22,夏,雨,28,3,0
名古屋,2015,8,23,夏,曇,28.3,3.6,0
名古屋,2015,8,24,夏,晴,27.5,3.1,0
名古屋,2015,8,25,夏,雨,24.6,5.7,7.5
名古屋,2015,8,26,夏,雨,25.2,3.4,34
名古屋,2015,8,27,夏,晴,26.4,2.5,32
名古屋,2015,8,28,夏,曇,24.8,1.9,18
名古屋,2015,8,29,夏,曇,24.3,2.2,74
名古屋,2015,8,30,夏,雨,24.7,3.6,17
名古屋,2015,8,31,夏,曇,25.3,2.1,0
名古屋,2015,9,1,秋,曇,25.2,3,40.5
名古屋,2015,9,2,秋,晴,26.7,3,4
名古屋,2015,9,3,秋,曇,23.7,1.8,5.5
名古屋,2015,9,4,秋,雨,24.8,3,0
名古屋,2015,9,5,秋,薄曇,24.9,2.4,0
名古屋,2015,9,6,秋,雨,22.9,2.5,53.5
名古屋,2015,9,7,秋,曇,24.1,1.9,1
名古屋,2015,9,8,秋,雨,22,2.2,43.5
名古屋,2015,9,9,秋,曇,22.5,4.1,49
名古屋,2015,9,10,秋,晴,23.8,3.6,0
名古屋,2015,9,11,秋,晴,22.7,5.1,0
名古屋,2015,9,12,秋,晴,23.5,2.1,0
名古屋,2015,9,13,秋,曇,24.2,3.1,0
名古屋,2015,9,14,秋,晴,22.9,3.1,0
名古屋,2015,9,15,秋,薄曇,23.7,2.6,0
名古屋,2015,9,16,秋,雨,22,1.7,0.5
名古屋,2015,9,17,秋,雨,19.7,2.4,34.5
名古屋,2015,9,18,秋,晴,22.1,2.8,0.5
名古屋,2015,9,19,秋,晴,22.8,4.5,0
名古屋,2015,9,20,秋,快晴,23.4,3.3,0
名古屋,2015,9,21,秋,薄曇,23.4,2.2,0
名古屋,2015,9,22,秋,薄曇,23.6,2.6,0
名古屋,2015,9,23,秋,曇,23.7,2.6,0
